v8-version,12,4,254,21,-node.29,0
v8-platform,macos,macos
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff820e219a0,0x7ff820febb7d,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff81689be90,0x7ff816b11f76,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff8221b78a0,0x7ff8235029b2,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff821386d84,0x7ff821399eae,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff8220bd770,0x7ff8220d0a28,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff8221b20b2,0x7ff8221b60dc,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff8206922e0,0x7ff820dc0cdf,182398976
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff816b60b80,0x7ff816bd201b,182398976
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2722e130,0x7ffb2747f84c,182398976
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81df891f0,0x7ff81df9c89f,182398976
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81df7cff1,0x7ff81df83a72,182398976
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff823580560,0x7ff8235d7cc0,182398976
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff821239d80,0x7ff821280bf1,182398976
shared-library,/usr/lib/libutil.dylib,0x7ff8235ff5c0,0x7ff823601966,182398976
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb261c9c60,0x7ffb2627fd6c,182398976
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff818fbfb50,0x7ff818ff017a,182398976
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81dfd9b26,0x7ff81dfdb78e,182398976
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1d0f370d,0x7ffb1d0fc526,182398976
shared-library,/usr/lib/libmis.dylib,0x7ff91a9dfed8,0x7ff91a9ec30e,182398976
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9292c7270,0x7ff9292c9682,182398976
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa24fa9846,0x7ffa24faaa86,182398976
